"SK_ID_PREV" "AMT_BALANCE_INTERCEPT" "AMT_BALANCE_TREND"
"681" 1007375 139584.625402586 -1790.60088451366
"682" 1007376 125794.7235 -1199.9535
"683" 1007377 108010.609079268 2497.11846428571
"684" 1007378 140401.2335633 7010.409736295
"685" 1007379 -65395.3031756757 8318.10171763869
"686" 1007380 329386.580848739 -10626.0817058824
"687" 1007381 85170.8247009967 9292.22635080036
"688" 1007382 173437.264703833 -3813.94128190584
"689" 1007383 256865.97222973 7266.88545874821
"690" 1007384 131050.179636364 1820.47727667984
"691" 1007385 88707.1395694165 37.4608883299802
"692" 1007386 185197.40257177 -242.075174167938
"693" 1007387 125305.27135274 -1792.2748903184
"694" 1007388 23363.7088261738 -231.268573009269
"695" 1007389 45658.716835443 -832.350787974684
"696" 1007390 45790.2823243671 -155.242741033755
"697" 1007391 53700.3324683544 -782.969051687764
"698" 1007392 117535.810246479 -1537.02516086244
"699" 1007393 173728.03140411 -3026.20060440577
"700" 1007394 208218.105565068 -3177.81602971122
"701" 1007395 152772.373395722 9719.53771352178
"702" 1007396 162171.310554435 -5480.19859420821
"703" 1007397 204010.470659341 -2225.2968716094
"704" 1007398 67356.2695654346 -1188.44717010837
"705" 1007399 138790.09738421 -2267.06443308271
"706" 1007400 197491.531371835 -2596.64016350211
"707" 1007401 112864.359666667 -1946.99694308943
"708" 1007402 -195.862552594669 24.3457372206141
"709" 1007403 116091.395394646 405.143960336669
"710" 1007404 12798.8486081633 442.814227130852
"711" 1007405 116689.747916261 -1915.49036721032
"712" 1007406 114197.96694975 -1866.49806851098
"713" 1007407 80938.4214166667 -87.6247500000004
"714" 1007408 68407.212827027 -126.607900711237
"715" 1007421 2008.21965471643 -35.7829851811427
"716" 1007456 103267.425243902 -1711.44948280929
"717" 1007484 -7876.44000000001 10117.926
"718" 1007485 0 0
"719" 1007498 55729.4556521739 -873.66703849182
"720" 1007502 122351.132792763 -770.168379103365
"721" 1007528 137772.5075 17983.3395
"722" 1007531 43092.1765909093 69710.3387937063
"723" 1007542 0 0
"724" 1007548 75323.3168585527 -611.039464867065
"725" 1007550 93769.7293370661 -1384.35592588186
"726" 1007551 0 0
"727" 1007552 7622.02269230769 31.0205219780219
"728" 1007553 -71292.4625 28566.4665
"729" 1007583 0 0
"730" 1007609 84166.9123824451 664.839915818393
"731" 1007614 28976.6155263158 -2109.65376315789
"732" 1007617 -20523.4449999999 33141.684
"733" 1007622 56985.4321578948 -793.082753899892
"734" 1007637 89585.925 8632.72036363636
"735" 1007639 151607.339608696 1665.33924421832
"736" 1007666 0 0
"737" 1007668 -30972.529076087 9918.76292608696
"738" 1007672 241201.226266003 1104.80504978663
"739" 1007673 0 0
"740" 1007688 -8409.45807692304 11260.4741208791
"741" 1007690 10600.9652998889 -206.817916105146
"742" 1007708 262662.75 -5860.77844736841
"743" 1007720 15035.8117886179 -261.059881477128
"744" 1007770 0 0
"745" 1007778 0 0
"746" 1007781 51289.7785714286 4999.61571428572
"747" 1007798 98247.9369545455 -366.711954545455
"748" 1007805 0 0
"749" 1007806 30100.2889068826 -1072.21667611336
"750" 1007810 174465.0045 -5037.61232608696
"751" 1007831 7379.12830311543 -119.743808733401
"752" 1007840 175820.290160629 -2902.02436142805
"753" 1007841 54463.4178651685 -825.580447586122
"754" 1007853 0 0
"755" 1007856 -77330.514 28642.4686363636
"756" 1007858 0 0
"757" 1007860 0 0
"758" 1007870 -2259.01199999998 16190.2273636364
"759" 1007872 41308.6564285714 3353.06959359606
"760" 1007899 -3262.13028658536 313.177743031359
"761" 1007905 0 0
"762" 1007918 83970.5960152806 -731.727512698879
"763" 1007923 0 0
"764" 1007933 0 0
"765" 1007951 0 0
"766" 1007968 0 0
"767" 1007997 0 0
"768" 1008002 82379.6163821138 -1379.88885493192
"769" 1008024 -209003.153921053 38628.4314924812
"770" 1008026 0 0
"771" 1008030 0 0
"772" 1008032 90705.8477368421 11418.0972631579
"773" 1008092 273108.263161765 11817.9333088235
"774" 1008102 -75811.9049999999 15138.1689473684
"775" 1008114 2389.75567861142 -37.3364779535274
"776" 1008116 -54313.4004545455 21307.1760314685
"777" 1008119 192023.967272727 926.584505928854
"778" 1008120 4559.64884615387 7078.53293956044
"779" 1008135 88735.9444117647 3768.43927244582
"780" 1008181 162926.324547686 -2077.92833972427
"781" 1008189 0 0
"782" 1008201 0 0
"783" 1008212 133532.127818182 17333.4199090909
"784" 1008223 55640.4706621227 -818.394185856865
"785" 1008248 0 0
"786" 1008284 235221.455892857 -202.352142857146
"787" 1008320 9884.40708755129 845.212876362093
"788" 1008330 0 0
"789" 1008332 0 0
"790" 1008360 170589.349630282 -1732.12139398032
"791" 1008364 0 0
"792" 1008382 0 0
"793" 1008383 85065.7511348685 -897.114620693164
"794" 1008458 174273.867689745 -2998.84019244724
"795" 1008478 0 0
"796" 1008500 69834.9543495934 387.452926339505
"797" 1008530 52694.3774743677 -988.761275566538
"798" 1008556 -40595.8974201681 4001.04156302521
"799" 1008557 0 0
"800" 1008559 74159.0247532895 -936.582713985351
"801" 1008560 48064.8978576438 -731.242631150966
"802" 1008563 74111.0560714285 1440.35600985222
"803" 1008577 271017.5445 -5862.5865
"804" 1008580 0 0
"805" 1008582 84603.8232467533 5052.86072557877
"806" 1008585 359001.224673913 -9402.33042391305
"807" 1008587 0 0
"808" 1008598 -28800.8018181818 15393.9708566434
"809" 1008613 -92685.7918681319 46136.7285824176
"810" 1008615 224280.895178571 639.964821428588
"811" 1008651 148988.826136364 -5209.75479020979
"812" 1008652 0 0
"813" 1008658 153755.861896552 -800.048122358174
"814" 1008660 -449.7 204.409090909091
"815" 1008661 6336.97413157895 2894.20179699248
"816" 1008665 -147263.173246753 23280.9092151327
"817" 1008682 65801.4646153846 -1496.16296703297
"818" 1008684 -80089.63125 40718.67225
"819" 1008687 73072.5345 1357.2675
"820" 1008693 21389.0979545455 7213.97281468531
"821" 1008699 244562.967142857 -9396.1716023166
"822" 1008700 -47288.4167647059 14704.9729411765
"823" 1008708 0 0
"824" 1008713 0 0
"825" 1008717 162254.74302439 -4489.55300696864
"826" 1008718 100768.281772959 -1767.46776887755
"827" 1008720 59495.9444901316 -896.896059074879
"828" 1008722 0 0
"829" 1008741 0 0
"830" 1008748 36031.9977272727 -1890.47926573427
"831" 1008753 108092.556384869 -393.988246981824
"832" 1008758 90541.7541428572 -5987.93689285715
"833" 1008770 12201.4589999999 20316.411
"834" 1008772 -3523.34812500002 21159.1442647059
"835" 1008775 38897.1774264705 14436.8569852941
"836" 1008799 0 0
"837" 1008873 0 0
"838" 1008874 0 0
"839" 1008881 27062.7248076923 6426.55557692307
"840" 1008883 0 0
"841" 1008888 0 0
"842" 1008911 -82125.6205263157 27344.4271578947
"843" 1008915 179101.111558442 3669.86660361378
"844" 1008918 116698.903951848 -1678.82170842665
"845" 1008925 0 0
"846" 1008931 303.641052631579 -22.7730789473684
"847" 1008941 -43336.3037586207 7677.98759733037
"848" 1008956 139299.783414634 -2201.07976197473
"849" 1008970 0 0
"850" 1008985 174965.130700658 -2221.51166070944
"851" 1008994 0 0
"852" 1009001 0 0
"853" 1009002 0 0
"854" 1009044 13407.2057142857 -1216.25871428571
"855" 1009064 0 0
"856" 1009072 47476.9173214286 2759.43267857143
"857" 1009081 0 0
"858" 1009082 155186.503421053 19194.1400526316
"859" 1009089 188558.767655172 -8565.03001001112
"860" 1009102 175555.920913043 -4096.76389176688
"861" 1009110 0 0
"862" 1009155 0 0
"863" 1009161 83555.4876809211 -833.280416101466
"864" 1009162 219764.843634868 -1345.25419543543
"865" 1009163 74872.9563750001 -1005.45014110825
"866" 1009171 19924.1928651316 -297.575139616115
"867" 1009186 30453.1788461538 -1763.77747252747
"868" 1009191 21995.5706707727 -339.420943798992
"869" 1009193 14357.9098255813 4965.98635623679
"870" 1009223 197076.201814351 -2704.14145480082
"871" 1009320 0 0
"872" 1009349 101822.507960526 -1496.58672019127
"873" 1009354 0 NA
"874" 1009365 225899.514705882 -13032.4210216718
"875" 1009392 0 0
"876" 1009394 0 0
"877" 1009402 0 0
"878" 1009406 557442.412989131 -29502.4135891304
"879" 1009408 -500.154000000001 210.3975
"880" 1009411 398391.31583004 -2959.38800395257
"881" 1009413 350569.971 25532.7774545455
"882" 1009418 24027.4513636364 12132.9147902098
"883" 1009428 0 0
"884" 1009444 0 0
"885" 1009446 27705.0460909091 12492.3248181818
"886" 1009448 646321.452077922 -1707.64533879163
"887" 1009453 0 0
"888" 1009454 155550.023172414 -7096.12504338153
"889" 1009475 -9066.97349999999 7409.65526470588
"890" 1009476 258125.235604839 -6202.3921957478
"891" 1009477 0 0
"892" 1009478 0 0
"893" 1009493 0 0
"894" 1009495 19365.9428571429 -3631.11428571429
"895" 1009499 -140504.57218421 35497.5369699248
"896" 1009500 -31427.3685483871 6025.51215725806
"897" 1009506 0 0
"898" 1009509 0 0
"899" 1009516 0 0
"900" 1009521 506828.655830769 -22875.1558307692
"901" 1009537 0 0
"902" 1009539 75771.6015 6845.74018831169
"903" 1009541 0 0
"904" 1009556 99289.2358068411 -1812.86973289738
"905" 1009564 63665.484 16923.5514545454
"906" 1009567 21215.7106363637 29280.3582272727
"907" 1009568 -106610.10625 42431.92125
"908" 1009572 -2209.33928571428 1113.04178571429
"909" 1009574 110395.795090909 4916.31013636364
"910" 1009575 -2049.02522727271 8187.34484265734
"911" 1009581 700493.298857143 -37619.6572987013
"912" 1009616 47231.7804473684 830.542195488723
"913" 1009627 20365.256650616 -288.667199958007
"914" 1009636 0 0
"915" 1009679 176698.460454545 3588.12907114625
"916" 1009693 0 0
"917" 1009701 0 0
"918" 1009707 25430.1925 4663.7355
"919" 1009796 0 0
"920" 1009803 112412.441595395 843.780543780522
"921" 1009822 122925.801059211 -1543.25095289609
"922" 1009833 39206.1024914207 -584.904102842899
"923" 1009843 113409.511894737 -1321.07144692756
"924" 1009844 127480.02650329 -1570.69110380494
"925" 1009856 183620.079849398 -2451.6898031791
"926" 1009860 39594.918366059 -580.254481364329
"927" 1009861 188217.744191729 -3136.15848243861
"928" 1009869 96253.101 -5970.77304545454
"929" 1009882 0 0
"930" 1009886 0 0
"931" 1009898 -34990.4105526316 16016.5758383459
"932" 1009899 0 0
"933" 1009909 399924.246136364 -43670.896520979
"934" 1009924 0 0
"935" 1009953 46825.1530855264 -666.684983077864
"936" 1009956 0 0
"937" 1009959 -14114.9025 8468.9415
"938" 1009991 0 0
"939" 1010000 100431.607105263 930.400263157897
"940" 1010017 43738.4281578948 -648.870500033913
"941" 1010032 134450.43 -17027.196
"942" 1010033 266643.851410257 5653.07549450549
"943" 1010036 260385.808537815 -4206.21260924369
"944" 1010040 174723.168379447 10349.1381966403
"945" 1010068 24302.0434980237 1885.13470849802
"946" 1010078 226002.925512821 -8819.07527472528
"947" 1010083 160124.413882979 -84.9351967542341
"948" 1010088 253179.958754153 -4190.32708396255
"949" 1010089 264014.206243903 -2951.81680139373
"950" 1010108 0 0
"951" 1010111 106464.671480769 -2591.18410272045
"952" 1010166 0 0
"953" 1010167 0 0
"954" 1010181 18261.4875824176 10643.6941318681
"955" 1010182 226601.895989405 -2104.79450089384
"956" 1010197 82351.8054545455 16822.963006993
"957" 1010219 56578.0738115146 -386.941921612749
"958" 1010269 0 0
"959" 1010287 0 0
"960" 1010291 -9112.35176470586 1908.45075630252
"961" 1010297 5554.45858695659 9078.48571304347
"962" 1010299 0 0
"963" 1010306 0 0
"964" 1010315 0 0
"965" 1010324 31406.94 -1531.989
"966" 1010353 7949.66531249996 1330.01031572165
"967" 1010377 118211.52496592 -2091.04145009737
"968" 1010392 0 0
"969" 1010393 0 0
"970" 1010394 0 0
"971" 1010396 0 0
"972" 1010398 0 0
"973" 1010401 -26865.1446428571 17632.8771428571
"974" 1010406 0 0
"975" 1010411 0 0
"976" 1010412 0 0
"977" 1010419 0 0
"978" 1010429 151310.663536585 -2324.55924184543
"979" 1010435 26903.9845756579 -400.602120760988
"980" 1010448 0 0
"981" 1010481 0 0
"982" 1010494 40239.6 -8309.31428571429
"983" 1010495 0 0
"984" 1010502 269020.75905 -8969.02840384616
"985" 1010504 0 0
"986" 1010510 127343.701311147 -1739.92882682073
"987" 1010522 91452.2711931818 -3528.90640708556
"988" 1010530 26418.6427627118 -608.738484023339
"989" 1010548 1500.74235294118 -110.016826625387
"990" 1010563 3542.3410909091 14898.9595909091
"991" 1010584 0 0
"992" 1010592 87120.0324 -3845.04687692308
"993" 1010598 0 0
"994" 1010600 40347.5397692308 -637.439314142379
"995" 1010606 188150.885357143 7608.73339285715
"996" 1010610 -22029.985 19702.905
"997" 1010612 -59148.864 28148.9064545455
"998" 1010613 197286.589285714 -12265.90875
"999" 1010663 63900.9205296753 -891.326144806831
"1000" 1010671 33446.9030032895 -475.642703676072
"1001" 1010735 0 0
"1002" 1010736 -162561.94467033 45454.4075274725
"1003" 1010748 0 0
"1004" 1010755 0 0
"1005" 1010763 0 0
"1006" 1010766 147520.164610516 2082.68523600292
"1007" 1010784 233731.687752809 -2487.89103852327
"1008" 1010787 24441.867 -2919.48954545454
"1009" 1010788 0 0
"1010" 1010789 14606.1225 41805.594
"1011" 1010799 86474.4426315789 -6032.10181578947
"1012" 1010805 0 0
"1013" 1010806 0 0
"1014" 1010810 150626.673 -1767.32152941176
"1015" 1010811 30295.7652083333 -531.288135162602
"1016" 1010821 0 0
"1017" 1010827 15823.4660236949 -308.48978585709
"1018" 1010829 132216.949302632 1041.89715677564
"1019" 1010837 0 0
"1020" 1010866 0 0
"1021" 1010876 17880.61625 -2163.48225
"1022" 1010882 -6286.20709090908 3219.15231818182
"1023" 1010888 71012.8935 6818.68735714286
"1024" 1010900 0 0
"1025" 1010928 65388.293066905 -978.853932073545
"1026" 1010934 130649.443863955 -1419.28722016651
"1027" 1010943 -4812.10285714288 4482.56298214286
"1028" 1010950 0 0
"1029" 1010957 0 0
"1030" 1010965 73413.5286166008 10995.8875790514
"1031" 1010971 215818.622328629 -215.899459310846
"1032" 1010978 148363.5 622.061454545454
"1033" 1010988 0 0
"1034" 1010990 87061.0770000002 48159.693992647
"1035" 1010991 0 0
"1036" 1010995 9393.23732142856 3859.55517857143
"1037" 1011061 2348.17727522306 -36.5916055702056
"1038" 1011082 0 0
"1039" 1011090 12565.6601785714 11229.0573214286
"1040" 1011095 372750.086590909 42.4118706293545
"1041" 1011105 72250.4786755486 -561.014631881582
"1042" 1011141 22876.5681428571 4021.48060714286
"1043" 1011156 37945.321115007 -482.039519262332
"1044" 1011157 180358.265980263 -1618.41714972192
"1045" 1011158 80521.8365625001 -1175.6856572165
"1046" 1011170 74919.8403296703 12270.765956044
"1047" 1011183 -36177.3964285714 25405.2096428571
"1048" 1011201 41001.3766451613 208.121570564516
"1049" 1011204 0 0
"1050" 1011205 163266.616211538 2465.72291651032
"1051" 1011213 20916.8859104143 -315.289216335386
"1052" 1011223 50773.8863146696 -772.082225853863
"1053" 1011231 5714.47256756756 755.491216216216
"1054" 1011232 24861.1569230769 -1250.99423076923
"1055" 1011252 14693.4107293595 -289.38690233247
"1056" 1011281 14580.8037433155 1288.85466004584
"1057" 1011293 -55692.834 22451.8789090909
"1058" 1011300 -99423.8723076923 26272.3827362637
"1059" 1011303 12554.536504065 -223.241170535802
"1060" 1011478 -6386.74200000001 3817.872
"1061" 1011480 74468.52 -15957.54
"1062" 1011484 0 0
"1063" 1011485 132108.452793367 3440.47171683674
"1064" 1011493 115308.234173077 -3682.80088649156
"1065" 1011517 0 0
"1066" 1011527 344691.35157754 -12764.6408296409
"1067" 1011529 166954.57787666 -2262.38087665986
"1068" 1011530 0 0
"1069" 1011532 0 0
"1070" 1011558 -244381.53 109168.137
"1071" 1011618 122328.949090909 -2897.13681818182
"1072" 1011647 663895.301493506 -11436.0243591191
"1073" 1011648 10504.5918923077 10905.3546461538
"1074" 1011651 0 0
"1075" 1011750 0 0
"1076" 1011779 32665.6852460583 -497.456231331782
"1077" 1011790 -4957.21903846153 1792.70431318681
"1078" 1011800 0 0
"1079" 1011811 0 0
"1080" 1011812 40672.602 5877.20290909091
"1081" 1011813 22071.3942857143 11993.6635714286
"1082" 1011816 0 0
"1083" 1011820 0 0
"1084" 1011823 135585.878823529 -636.649411764702
"1085" 1011835 -103773.830684211 36046.8609699248
"1086" 1011854 88226.5550000001 21000.072
"1087" 1011869 62.948571428574 968.391964285714
"1088" 1011875 184089.885204479 -2717.44866017527
"1089" 1011882 59453.1188780488 2210.98195818815
"1090" 1011887 206689.202771739 6002.73052826086
"1091" 1011889 219465.570517241 -10013.1974849833
"1092" 1011904 0 0
"1093" 1011929 189496.200714286 -8353.45054187192
"1094" 1011956 230.143529605263 -3.55875834237655
"1095" 1011976 0 0
"1096" 1011978 14585.5623214286 24287.4589285714
"1097" 1011979 68.3903571428599 6464.49589285714
"1098" 1011981 36920.1728571429 8551.43357142857
"1099" 1011985 45819.1772385219 -696.2080181271
"1100" 1012026 5043.31412298386 3859.04380315249
"1101" 1012036 0 0
"1102" 1012043 -15445.1569090909 16861.2537272727
"1103" 1012050 285269.931818182 -4432.90704545454
"1104" 1012051 76072.7571428571 13822.9007142857
"1105" 1012058 0 0
"1106" 1012062 0 0
"1107" 1012081 55152.3752941177 4905.43760061919
"1108" 1012100 0 0
"1109" 1012107 0 0
"1110" 1012116 0 0
"1111" 1012131 0 0
"1112" 1012137 24807.2573076923 20297.3350549451
"1113" 1012148 0 0
"1114" 1012167 20951.872875 -399.883830882353
"1115" 1012171 35870.8183516484 13580.7089340659
"1116" 1012183 100851.527457237 -1376.63987669561
"1117" 1012214 0 0
"1118" 1012234 70819.187625 4365.25755882353
"1119" 1012239 -49183.3384615384 13777.7775824176
"1120" 1012241 37010.8301976285 2211.40605237154
"1121" 1012248 0 0
"1122" 1012252 0 0
"1123" 1012256 17316.6415909091 183.777639860139
"1124" 1012257 -668.985576923077 153.590192307692
"1125" 1012269 108491.886933095 -1545.32651736466
"1126" 1012290 105655.002362637 -1545.90774725275
"1127" 1012330 -15579.53875 10452.02175
"1128" 1012343 59083.5420986843 -753.691022653283
"1129" 1012356 32923.3753914474 -496.183928818503
"1130" 1012363 53750.5969046053 -697.296369811449
"1131" 1012381 85066.4379545455 1605.82877622377
"1132" 1012385 12101.5611818182 11136.7231363636
"1133" 1012443 0 0
"1134" 1012452 34715.0336842105 -527.267865911557
"1135" 1012453 20060.5215854496 -265.870004262544
"1136" 1012466 58171.8355953947 477.861466460934
"1137" 1012468 0 0
"1138" 1012473 18188.1471195652 841.652080434782
"1139" 1012479 0 0
"1140" 1012480 -14463.6253246753 5791.251648786
"1141" 1012483 277302.540857143 -5651.14545173745
"1142" 1012485 28617.4448181818 1129.72131818182
"1143" 1012486 58604.0142857143 5523.39482142857
"1144" 1012489 7929.00857142857 -125.420056139513
"1145" 1012526 -19198.7489999998 16763.3301038961
"1146" 1012529 0 0
"1147" 1012537 0 0
"1148" 1012540 39.2045454545455 -1.50401069518717
"1149" 1012549 48513.9652597403 -2008.88778938453
"1150" 1012556 76785.1729442509 -928.353110363827
"1151" 1012557 2371.88502114163 2265.62134249471
"1152" 1012567 69338.3790909091 -961.794699604744
"1153" 1012588 8660.34315789473 -541.216026315789
"1154" 1012590 110536.126476923 6536.54275384615
