Feature,Gain,Cover,Frequency,run
BUREAU_STATUS_3_MEAN,76.2863082885742,737772,16,36
AMT_CREDIT_SUM_MAX,75.9161294698715,135910,20,36
BUREAU_STATUS_C_MEAN,75.0412022471428,311642,18,36
AMT_ANNUITY_MIN,74.761048913002,69620,19,36
BUREAU_MONTH_BALANCE_Nr_MEAN,73.6240867376328,61787,18,36
NFLAG_INSURED_ON_APPROVAL_NA,72.7490983009338,1518,12,36
AMT_APPLICATION_MEAN,70.1650311946869,77000,14,36
NAME_SELLER_INDUSTRY_MLM_partners,70.040981054306,1606287,18,36
LIVINGAPARTMENTS_MODE,69.6182582378388,7269,13,36
RATE_DOWN_PAYMENT_MIN,68.9897468090057,314942,18,36
SK_DPD_DEF_MAX_POS,68.9523692131043,1198548,18,36
CNT_CREDIT_PROLONG_SUM,68.4220652580261,111482,17,36
AMT_CREDIT_SUM_LIMIT_MEAN,67.6967223882675,53424,15,36
Add_DIFF_BALANCE_LIMIT_CARD_MAX,67.5583617687225,318716,17,36
AMT_ANNUITY_MAX,67.0232827663422,68769,13,36
BUREAU_STATUS_ENTROPY_MEAN,66.693948507309,1377820,17,36
AMT_CREDIT_SUM_DEBT_SUM,66.0992910861969,307480,15,36
CODE_REJECT_REASON_miss,65.6686490774155,2650706,18,36
AMT_CREDIT_MAX_OVERDUE_MAX,65.2393627166748,335408,13,36
AMT_PAYMENT_MAX,64.514914393425,800409,14,36
Add_CARD_DRAWINGS_OTHER_per_CNT_MEAN,62.6642842292786,1437544,16,36
AMT_CREDIT_MAX_OVERDUE_MEAN,62.6368764638901,1447120,19,36
YEARS_BUILD_AVG,62.2597413063049,774880,16,36
CODE_REJECT_REASON_HC,61.1873784065247,2773228,15,36
Add_DIFF_RECEIVABLE_PRINCIPAL_BALANCE_CARD_MEAN,59.9950030446053,10702,12,36
AMT_GOODS_PRICE_MIN,59.7553894519806,1215351,13,36
WEEKDAY_APPR_PROCESS_START_TUESDAY,58.1532165408135,444115,13,36
ORGANIZATION_TYPE.Industry..type.3,57.9620039463043,1171616,14,36
NONLIVINGAREA_AVG,57.1198105216026,55277,13,36
AMT_DRAWINGS_ATM_CURRENT_MEAN,56.6899490356445,143008,11,36
SELLERPLACE_AREA_62,56.311381816864,3217926,16,36
COMMONAREA_AVG,55.7604642510414,40551,12,36
COMMONAREA_MODE,55.5702339857817,21812,13,36
NAME_CONTRACT_STATUS_POSCASH_Completed,55.4402887821198,762781,10,36
HOUR_APPR_PROCESS_START,55.4310582876206,14459,13,36
YEARS_BEGINEXPLUATATION_AVG,55.0481653213501,157732,14,36
AMT_BALANCE_TREND,54.6414059400559,102900,14,36
DAYS_LAST_DUE_MIN,54.0041596889496,131687,10,36
DAYS_FIRST_DUE_MEAN,53.817510843277,924739,13,36
NAME_YIELD_GROUP_miss,53.6453716754913,1637184,12,36
DEF_60_CNT_SOCIAL_CIRCLE,53.2601184844971,30314,13,36
PRODUCT_COMBINATION_Cash_X.Sell._high,53.0424253940582,727467,13,36
DAYS_LAST_DUE_1ST_VERSION_MIN,52.8153784275055,112061,13,36
NONLIVINGAPARTMENTS_MODE,52.6843445301056,459704,11,36
NAME_CLIENT_TYPE_Repeater,52.6461522579193,12258,12,36
FLOORSMAX_AVG,52.1817955970764,676931,10,36
Add_RATIO_LIMIT_CREDIT_BUREAU_MEAN,51.6440839767456,602185,14,36
DEF_30_CNT_SOCIAL_CIRCLE,51.0927033424377,313722,17,36
NAME_GOODS_CATEGORY_14,50.332522392273,1161059,12,36
APARTMENTS_MODE,49.5553861260414,535015,13,36
NAME_YIELD_GROUP_middle,49.2068569660187,12938,7,36
Add_DIFF_PAYMENT_RECEIVABLE_CARD_MAX,48.7859647274017,22649,11,36
CNT_DRAWINGS_ATM_CURRENT_MEAN,48.5604133605957,56887,11,36
Nr_PREV_APPL_CNT,48.1797541379929,2400322,15,36
DAYS_FIRST_DRAWING_MEAN,47.5518157482147,96327,11,36
DAYS_CREDIT_ENDDATE_POSITIVE_SUM,47.4866766929627,428368,11,36
BUREAU_STATUS_X_MEAN,46.7841093540192,241891,10,36
Add_DIFF_DRAWINGS_LIMIT_CARD_MEAN,46.6802384853363,119518,11,36
YEARS_BUILD_MEDI,46.5602171421051,2672038,14,36
Add_DIFF_PAYMENT_DRAWINGS_CARD_MEAN,46.1936957240105,238711,12,36
APARTMENTS_MEDI,46.1830430030823,334485,11,36
LIVINGAREA_AVG,46.0158351659775,141240,14,36
FLAG_DOCUMENT_3,45.8128554821014,23488,12,36
CHANNEL_TYPE_Country.wide,45.082953453064,314368,10,36
COMMONAREA_MEDI,43.8729610443115,87292,8,36
NONLIVINGAREA_MODE,42.4917017221451,15883,11,36
YEARS_BUILD_MODE,41.2964379787445,188764,9,36
BUREAU_STATUS_2_MEAN,40.8636245727539,157132,11,36
CREDIT_ACTIVE_Closed,40.8620618581772,6059,9,36
Nr_Card_MONTH_MEAN,39.8637478351593,46221,9,36
DAYS_FIRST_DUE_MIN,39.8003699779511,185768,8,36
MONTHS_BALANCE_MAX_POS,39.5952370166779,142163,9,36
AMT_ANNUITY_MEAN,39.5412209033966,349253,10,36
NAME_SELLER_INDUSTRY_Consumer_electronics,39.0104846954346,4312,8,36
AMT_BALANCE_INTERCEPT,39.0001338720322,228929,10,36
AMT_DRAWINGS_POS_CURRENT_MEAN,38.9963414669037,46561,12,36
HOUR_APPR_PROCESS_START_10,38.6548411846161,1655536,9,36
Nr_BUREAU,38.5854098796845,61377,10,36
PRODUCT_COMBINATION_Cash_Street._high,37.3672831058502,486059,8,36
Add_DIFF_RECEIVABLE_BALANCE_CARD_MAX,37.1686075329781,159932,13,36
AMT_DOWN_PAYMENT_MIN,36.9755465388298,76652,9,36
INSTALMENTS_LESS_MAX,36.7620093822479,343895,8,36
Add_CARD_DRAWINGS_POS_per_CNT_MAX,36.7504005432129,227291,7,36
Add_CARD_DRAWINGS_ATM_per_CNT_MAX,36.7409591674805,70997,8,36
Add_DIFF_RECEIVED_GOODS_PRICE_PREV_MEAN,36.5708730220795,1011508,9,36
SK_DPD_MAX_POS,36.4809575080872,610165,9,36
Add_DIFF_BALANCE_LIMIT_CARD_MEAN,36.4390804767609,6501,7,36
NAME_CONTRACT_STATUS_Approved,36.4010860919952,131903,7,36
NUM_INSTALMENT_VERSION_12,35.8844525814056,1845344,9,36
AMT_DRAWINGS_OTHER_CURRENT_MEAN,35.3798327445984,405389,8,36
CNT_INSTALMENT_MATURE_CUM_MAX,35.2560522556305,43284,8,36
WEEKDAY_APPR_PROCESS_START_THURSDAY,35.0591130256653,9014,10,36
FLOORSMIN_AVG,34.9892945289612,203216,10,36
NUM_INSTALMENT_VERSION_8,34.6854194402695,794723,11,36
NAME_CONTRACT_STATUS_Canceled,34.422304391861,562708,8,36
NAME_PORTFOLIO_Cards,34.1865774989128,29222,7,36
SELLERPLACE_AREA_37,33.8031938076019,1062291,9,36
NAME_PRODUCT_TYPE_miss,33.7274153232575,302353,6,36
Add_DIFF_RECEIVED_GOODS_PRICE_PREV_MAX,33.6076247692108,55612,6,36
SELLERPLACE_AREA_5,33.5672345161438,90745,7,36
Add_DIFF_DRAWINGS_LIMIT_CARD_MAX,33.0764133930206,707789,8,36
LIVINGAPARTMENTS_AVG,32.7863614559174,80845,7,36
CHANNEL_TYPE_Stone,32.7243181467056,144532,8,36
AMT_CREDIT_LIMIT_ACTUAL_MEAN,32.622407913208,3095,5,36
NAME_HOUSING_TYPE.House...apartment,32.2820119857788,15521,8,36
HOUR_APPR_PROCESS_START_11,32.1602966785431,305103,8,36
HOUR_APPR_PROCESS_START_13,32.1338446140289,5925,7,36
OCCUPATION_TYPE.Secretaries,31.6869847774506,226721,8,36
CHANNEL_TYPE_Credit_and_cash_offices,31.6734627485275,229002,9,36
AMT_ANNUITY_SUM,31.5643846988678,76025,6,36
NAME_TYPE_SUITE_Family,30.9207117855549,604411,9,36
NONLIVINGAPARTMENTS_MEDI,30.5367829799652,148027,6,36
NFLAG_INSURED_ON_APPROVAL_0,30.1178922653198,3019,5,36
PRODUCT_COMBINATION_POS_household_without_interest,29.5630179643631,375782,7,36
FLOORSMIN_MODE,29.5405566692352,257331,7,36
NUM_INSTALMENT_VERSION_6,29.4973969459534,1029,5,36
NAME_SELLER_INDUSTRY_Construction,29.449832201004,657133,8,36
CNT_FAM_MEMBERS,28.5816823244095,115265,7,36
SELLERPLACE_AREA_21,28.3472609519959,252475,7,36
DAYS_FIRST_DRAWING_MIN,28.2928605079651,55332,5,36
WEEKDAY_APPR_PROCESS_START_MONDAY,28.1390511989594,29271,5,36
NA_AMT_CREDIT_MAX_OVERDUE,28.0998857021332,2907,7,36
HOUR_APPR_PROCESS_START_6,27.6094484329224,1305986,9,36
CHANNEL_TYPE_Regional_._Local,27.5803288817406,19510,7,36
SELLERPLACE_AREA_8,27.5712506771088,121489,6,36
Add_RATIO_PAYMENT_BUREAU_MEAN,27.4952394962311,294422,6,36
Add_DIFF_PAYMENT_RECEIVABLE_PRINCIPAL_CARD_MEAN,26.908221244812,54791,7,36
HOUR_APPR_PROCESS_START_19,26.738077878952,257771,7,36
NAME_CLIENT_TYPE_Refreshed,26.7200605869293,13244,6,36
CNT_DRAWINGS_POS_CURRENT_MEAN,26.5465281009674,8100,7,36
Add_RATIO_CHILD,26.4294435977936,269992,6,36
NAME_TYPE_SUITE_Spouse._partner,26.406676530838,86760,5,36
NUM_INSTALMENT_VERSION_7,25.8854658603668,133490,6,36
PRODUCT_COMBINATION_Cash_X.Sell._middle,25.3532824516296,321547,7,36
NONLIVINGAPARTMENTS_AVG,25.2277164459229,789,4,36
NONLIVINGAREA_MEDI,25.1100418567658,206561,6,36
FLAG_DOCUMENT_14,25.0791163444519,1674517,7,36
Add_DIFF_PAYMENT_RECEIVABLE_CARD_MEAN,24.5867989063263,87728,4,36
Add_DIFF_PAYMENT_DRAWINGS_CARD_MAX,24.1489245891571,15272,6,36
NAME_YIELD_GROUP_low_action,24.0007035732269,83241,5,36
CODE_GENDER.M,23.847207069397,338,5,36
SELLERPLACE_AREA_29,23.4945774674416,355223,6,36
NAME_CLIENT_TYPE_New,23.491242647171,3942,5,36
CNT_INSTALMENT_MATURE_CUM_SUM,23.3816676139832,2006,4,36
NUM_INSTALMENT_VERSION_0,22.9453475475311,157270,6,36
SELLERPLACE_AREA_6,22.5783569812775,100313,7,36
NAME_GOODS_CATEGORY_4,22.505800485611,3250,5,36
ORGANIZATION_TYPE.Industry..type.1,22.4310989379883,1002051,7,36
Credit_card_Nr,22.3067228794098,38740,5,36
ORGANIZATION_TYPE.Transport..type.4,22.0967657566071,519943,6,36
ENTRANCES_AVG,21.9075925350189,27555,4,36
WEEKDAY_APPR_PROCESS_START_SUNDAY,21.7547036409378,1502,5,36
HOUR_APPR_PROCESS_START_17,21.3960587978363,100633,5,36
HOUR_APPR_PROCESS_START_9,20.8888368606567,138679,6,36
LANDAREA_AVG,20.8697538375855,86692,7,36
HOUR_APPR_PROCESS_START_18,20.8004348278046,138353,6,36
Add_DIFF_PAYMENT_RECEIVABLE_PRINCIPAL_CARD_MAX,20.7549951076508,9912,5,36
HOUSETYPE_MODE.miss,20.5294013023376,311,4,36
NAME_TYPE_SUITE_Children,19.8390190601349,46649,5,36
NAME_TYPE_SUITE_Unaccompanied,19.8048061132431,21282,4,36
CNT_PAYMENT_MAX,19.7006330490112,2670,3,36
PRODUCT_COMBINATION_POS_mobile_without_interest,19.6521555185318,375770,6,36
BASEMENTAREA_MEDI,19.64914727211,58559,6,36
SELLERPLACE_AREA_31,19.5662989616394,14268,4,36
SELLERPLACE_AREA_33,19.4914782047272,103432,4,36
SELLERPLACE_AREA_32,19.4780306816101,569862,6,36
AMT_GOODS_PRICE_MEAN,19.4310832023621,36344,3,36
PRODUCT_COMBINATION_Cash_X.Sell._low,19.3877582550049,32582,3,36
AMT_CREDIT_SUM_OVERDUE_MEAN,19.119485616684,369914,5,36
BUREAU_MONTH_BALANCE_MAX_MAX,19.1141090393066,290205,5,36
Add_DIFF_PAYMENT_INST_MIN_CARD_MAX,18.8226757049561,8865,3,36
SELLERPLACE_AREA_40,18.6987197399139,519147,5,36
NAME_CASH_LOAN_PURPOSE_11,18.5650227069855,150772,4,36
NAME_PORTFOLIO_POS,18.4664993286133,15749,4,36
NAME_GOODS_CATEGORY_2,18.3879203796387,52222,3,36
AMT_BALANCE_MEAN,18.3828234672546,676,3,36
BUREAU_STATUS_1_MEAN,18.151974439621,92786,4,36
NAME_INCOME_TYPE.State.servant,18.0249719619751,63112,4,36
HOUR_APPR_PROCESS_START_4,17.9879930019379,116456,4,36
FLAG_PHONE,17.9403872489929,119,2,36
PRODUCT_COMBINATION_Card_X.Sell,17.7735002040863,5732,4,36
ORGANIZATION_TYPE.Business.Entity.Type.3,17.6732475757599,473993,4,36
NAME_PAYMENT_TYPE_miss,17.3919327259064,273267,3,36
Add_DIFF_MEAN_PAYMENT_INST_MIN_CARD,17.3483800888062,5369,3,36
FLAG_EMAIL,17.1386959552765,2342,4,36
FLAG_OWN_REALTY,17.1109758615494,36896,5,36
OCCUPATION_TYPE.Cooking.staff,17.0680689811707,65503,4,36
FLAG_LAST_APPL_PER_CONTRACT_0,16.6091365814209,175435,4,36
NAME_CASH_LOAN_PURPOSE_14,16.1371612548828,13657,3,36
ELEVATORS_MODE,15.8791065216064,915,2,36
Add_RATIO_OVERDUE_CREDIT_BUREAU_MEAN,15.8388109207153,173602,3,36
NAME_PRODUCT_TYPE_walk.in,15.7674796581268,28588,4,36
SELLERPLACE_AREA_30,15.6693770885468,1281,3,36
FLOORSMIN_MEDI,15.5457451343536,44157,3,36
PRODUCT_COMBINATION_POS_household_with_interest,15.2451734542847,1081,3,36
SK_DPD_MEAN_CC,14.6385686397553,236601,4,36
ORGANIZATION_TYPE.Industry..type.11,14.609400510788,107882,4,36
NAME_CONTRACT_TYPE_Revolving_loans,14.2888317108154,10114,3,36
AMT_REQ_CREDIT_BUREAU_DAY,14.2887699604034,328436,4,36
LANDAREA_MEDI,14.2383282780647,14048,5,36
AMT_REQ_CREDIT_BUREAU_HOUR,14.1508524417877,22453,3,36
ORGANIZATION_TYPE.Trade..type.3,14.0852704048157,78971,4,36
SELLERPLACE_AREA_41,13.5747420787811,888231,4,36
NAME_HOUSING_TYPE.With.parents,13.5273408889771,62878,3,36
CHANNEL_TYPE_Contact_center,13.4855426549912,156601,4,36
CNT_INSTALMENT_MATURE_CUM_MEAN,13.156975030899,5224,4,36
EMERGENCYSTATE_MODE.miss,13.1375498771667,202,2,36
NFLAG_INSURED_ON_APPROVAL_1,12.9033532142639,233,3,36
NAME_CONTRACT_STATUS_CC_Active_SUM,12.8272633552551,2746,3,36
AMT_CREDIT_LIMIT_ACTUAL_MAX,12.6012778282166,138671,3,36
LANDAREA_MODE,12.2927000522614,1705,3,36
NAME_CONTRACT_STATUS_POSCASH_Signed,12.1314725875855,3433,2,36
NAME_SELLER_INDUSTRY_miss,12.1031978130341,117343,3,36
NAME_CASH_LOAN_PURPOSE_13,12.0346319973469,16894,4,36
SELLERPLACE_AREA_61,11.9870719909668,71969,3,36
ORGANIZATION_TYPE.Industry..type.4,11.8590247631073,35242,3,36
SELLERPLACE_AREA_26,11.7886810302734,3358,2,36
FLAG_DOCUMENT_11,11.6780290603638,422200,3,36
PRODUCT_COMBINATION_POS_mobile_with_interest,11.4879412651062,43380,3,36
SELLERPLACE_AREA_7,11.3042557239532,13295,2,36
LIVINGAPARTMENTS_MEDI,11.289155960083,796,2,36
HOUR_APPR_PROCESS_START_7,10.8104009628296,6268,2,36
SELLERPLACE_AREA_38,10.7873427867889,244603,3,36
NAME_CONTRACT_STATUS_POSCASH_Returned.to.the.store,10.5082471370697,147407,3,36
SK_DPD_MEAN_POS,10.5037324428558,851,2,36
NAME_GOODS_CATEGORY_12,10.432817697525,6451,2,36
WALLSMATERIAL_MODE.Stone..brick,10.4258453845978,457598,3,36
HOUR_APPR_PROCESS_START_14,10.3479795455933,1367,2,36
Nr_INSTALLMENTS_PREV,10.3318148851395,101,2,36
ORGANIZATION_TYPE.Security,10.3221635818481,4554,2,36
NAME_GOODS_CATEGORY_3,10.193026304245,192698,3,36
CREDIT_DAY_OVERDUE_MAX,10.1012048721313,110244,3,36
NAME_TYPE_SUITE.Unaccompanied,10.0386114120483,102,1,36
NAME_GOODS_CATEGORY_11,10.0302667617798,11399,2,36
OCCUPATION_TYPE.Laborers,9.92587375640869,144,2,36
ELEVATORS_MEDI,9.84123182296753,15882,2,36
AMT_GOODS_PRICE_MAX,9.72512102127075,86817,2,36
NAME_CONTRACT_STATUS_Refused,9.7220242023468,1208,4,36
NAME_SELLER_INDUSTRY_Connectivity,9.68732023239136,2870,2,36
NA_LANDAREA,9.64962577819824,267,1,36
HOUR_APPR_PROCESS_START_3,9.51726293563843,11722,2,36
Add_CARD_DRAWINGS_OTHER_per_CNT_MAX,9.44027137756348,3189,2,36
AMT_REQ_CREDIT_BUREAU_QRT,9.41347354650497,32168,3,36
WALLSMATERIAL_MODE.Panel,9.32207059860229,642,3,36
Add_DIFF_ASKED_GOODS_PRICE_PREV_MEAN,9.28807187080383,92920,2,36
Add_DIFF_RECEIVABLE_PRINCIPAL_BALANCE_CARD_MAX,9.19340896606445,33873,2,36
ELEVATORS_AVG,9.17227363586426,2561,3,36
OCCUPATION_TYPE.Managers,9.09729766845703,170,1,36
NAME_PRODUCT_TYPE_x.sell,9.09089255332947,221803,3,36
CHANNEL_TYPE_AP._.Cash_loan.,8.97550868988037,465,1,36
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,8.76509141921997,33133,2,36
BUREAU_STATUS_4_MEAN,8.66313743591309,90536,2,36
HOUR_APPR_PROCESS_START_20,8.59624242782593,83088,2,36
NAME_CONTRACT_TYPE_Consumer_loans,8.52184796333313,303,2,36
NAME_CONTRACT_STATUS_CC_Completed_SUM,8.37477731704712,9177,2,36
CREDIT_DAY_OVERDUE_MEAN,8.34480857849121,103114,2,36
CNT_DRAWINGS_CURRENT_MEAN,8.29717874526978,4806,2,36
ORGANIZATION_TYPE.Industry..type.2,8.26832842826843,190359,2,36
CHANNEL_TYPE_Channel_of_corporate_sales,8.20923566818237,13496,3,36
WALLSMATERIAL_MODE.Mixed,8.13225436210632,61730,2,36
CODE_REJECT_REASON_SCO,8.12837409973145,6622,2,36
NAME_EDUCATION_TYPE.Secondary...secondary.special,8.01230072975159,7133,3,36
NAME_SELLER_INDUSTRY_Auto_technology,7.87011170387268,16573,2,36
SELLERPLACE_AREA_53,7.82715535163879,5802,2,36
NAME_PAYMENT_TYPE_Non.cash_from_your_account,7.79131889343262,151875,2,36
OCCUPATION_TYPE.Cleaning.staff,7.73790669441223,13922,2,36
CHANNEL_TYPE_Car_dealer,7.46921730041504,312536,2,36
NFLAG_LAST_APPL_IN_DAY_0,7.35157132148743,2778,2,36
SELLERPLACE_AREA_20,7.28134179115295,1333,2,36
SELLERPLACE_AREA_54,7.2515504360199,4679,2,36
FLAG_DOCUMENT_18,7.1519672870636,9324,2,36
REGION_RATING_CLIENT_W_CITY.1,7.13788843154907,1610,1,36
ORGANIZATION_TYPE.Other,7.12376141548157,2221,2,36
NAME_EDUCATION_TYPE.Higher.education,7.06680107116699,348,2,36
NA_BASEMENTAREA,6.98181819915772,165,1,36
WEEKDAY_APPR_PROCESS_START.TUESDAY,6.98065853118897,163,1,36
DAYS_FIRST_DRAWING_MAX,6.94714522361755,27972,2,36
NAME_CASH_LOAN_PURPOSE_15,6.86759257316589,32509,2,36
ORGANIZATION_TYPE.Agriculture,6.79497027397156,92407,2,36
SELLERPLACE_AREA_51,6.79402756690979,9337,2,36
ORGANIZATION_TYPE.Trade..type.6,6.68523335456848,266190,2,36
LIVE_CITY_NOT_WORK_CITY,6.43482041358948,554,2,36
NAME_SELLER_INDUSTRY_Clothing,6.40163993835449,28151,2,36
Add_DIFF_DAYS_LAST_DUE_PREV_MIN,6.39997220039368,1182,2,36
NAME_HOUSING_TYPE.Rented.apartment,6.38622093200684,4421,1,36
SELLERPLACE_AREA_39,6.37834095954895,1352,2,36
SK_DPD_DEF_SUM_CC,6.35444355010986,64,1,36
CNT_PAYMENT_MIN,6.2444269657135,75161,2,36
ORGANIZATION_TYPE.Construction,6.17532396316528,419,1,36
CREDIT_currency.1,6.10093474388123,7813,2,36
HOUR_APPR_PROCESS_START_8,5.9510977268219,115772,2,36
Add_DIFF_MEAN_BALANCE_LIMIT_CARD,5.88245594501495,476,2,36
AMT_INST_MIN_REGULARITY_MEAN,5.85508024692535,504,2,36
SELLERPLACE_AREA_35,5.85484552383423,1267,1,36
AMT_RECEIVABLE_PRINCIPAL_MEAN,5.85472393035889,1928,1,36
NAME_FAMILY_STATUS.Separated,5.85335350036621,567,1,36
Add_DIFF_MEAN_CREDIT_RECEIVED_ASKED_PREV,5.82971382141113,241,1,36
NAME_CONTRACT_STATUS_Unused_offer,5.61974668502808,487,1,36
NAME_SELLER_INDUSTRY_Furniture,5.42381405830383,6798,2,36
NAME_GOODS_CATEGORY_9,5.39854764938355,1086,1,36
WALLSMATERIAL_MODE.Others,5.37688446044922,4145,1,36
CNT_CREDIT_PROLONG_MAX,5.26937389373779,1247,1,36
NAME_CONTRACT_TYPE_Cash_loans,5.26929688453674,209926,2,36
SELLERPLACE_AREA_14,5.25927400588989,1115,1,36
NA_AMT_CREDIT_SUM_LIMIT,5.21522235870361,3372,1,36
NAME_CONTRACT_TYPE,4.98825931549072,416,1,36
NAME_TYPE_SUITE.Spouse..partner,4.95823335647583,1433,1,36
FONDKAPREMONT_MODE.reg.oper.spec.account,4.90218472480774,736,2,36
NAME_FAMILY_STATUS.Widow,4.8792530298233,84866,2,36
NAME_INCOME_TYPE.Commercial.associate,4.73625326156616,58,1,36
NAME_GOODS_CATEGORY_5,4.73201084136963,1623,1,36
SELLERPLACE_AREA_59,4.69264507293701,3518,1,36
Add_DIFF_PAYMENT_INST_MIN_CARD_MEAN,4.68126630783081,200,1,36
NAME_CASH_LOAN_PURPOSE_5,4.65347242355347,24895,1,36
HOUR_APPR_PROCESS_START_12,4.63961172103882,86,1,36
SK_DPD_DEF_MEAN_POS,4.63641786575317,8032,1,36
EMERGENCYSTATE_MODE.Yes,4.60368299484253,4986,1,36
CODE_REJECT_REASON_LIMIT,4.52867364883423,93,1,36
OCCUPATION_TYPE.Core.staff,4.52833890914917,406,1,36
HOUR_APPR_PROCESS_START_15,4.47651749849319,9138,2,36
HOUR_APPR_PROCESS_START_16,4.46661221981049,1341,3,36
SK_DPD_DEF_MEAN_CC,4.38722515106201,1520,1,36
FLAG_WORK_PHONE,4.34938049316406,354,1,36
NAME_CASH_LOAN_PURPOSE_10,4.31008100509644,83887,1,36
NAME_SELLER_INDUSTRY_Jewelry,4.24874258041382,120388,1,36
NAME_CASH_LOAN_PURPOSE_2,4.22640752792358,1456,1,36
SELLERPLACE_AREA_47,4.21590566635132,3131,1,36
PRODUCT_COMBINATION_POS_industry_with_interest,4.16538047790527,15151,1,36
FLAG_DOCUMENT_6,4.12512254714966,4933,1,36
AMT_REQ_CREDIT_BUREAU_WEEK,4.06954574584961,60541,1,36
REGION_RATING_CLIENT.3,4.00979852676392,992,1,36
NAME_TYPE_SUITE.Other_B,3.95488715171814,3204,1,36
NAME_FAMILY_STATUS.Single...not.married,3.89313054084778,227448,1,36
ENTRANCES_MODE,3.87181586027145,43341,2,36
NA_OWN_CAR_AGE,3.83367991447449,103316,1,36
OCCUPATION_TYPE.Waiters.barmen.staff,3.74828481674194,10562,1,36
NUM_INSTALMENT_VERSION_2,3.74260830879211,2595,1,36
Add_DIFF_MEAN_CREDIT_RECEIVED_GOODS_PRICE_PREV,3.73352742195129,169801,1,36
ORGANIZATION_TYPE.Industry..type.7,3.67143535614014,61891,1,36
SELLERPLACE_AREA_24,3.61256718635559,491,1,36
REGION_RATING_CLIENT_W_CITY.2,3.59550738334656,1993,1,36
SELLERPLACE_AREA_16,3.43953943252564,271172,1,36
ORGANIZATION_TYPE.Housing,3.39519238471985,118659,1,36
SELLERPLACE_AREA_55,3.37404203414917,43018,1,36
SELLERPLACE_AREA_63,3.34675931930542,3369,1,36
NAME_INCOME_TYPE.Working,3.31948041915894,126,1,36
NUM_INSTALMENT_VERSION_13,3.29905319213867,1221,1,36
PRODUCT_COMBINATION_POS_others_without_interest,3.29450964927673,3694,1,36
HOUR_APPR_PROCESS_START_23,3.23527097702026,153565,1,36
FONDKAPREMONT_MODE.reg.oper.account,3.22690200805664,83100,1,36
BUREAU_STATUS_5_MEAN,3.17368912696838,16094,1,36
ENTRANCES_MEDI,3.15866613388062,17850,1,36
SELLERPLACE_AREA_44,3.14724612236023,115667,1,36
CREDIT_ACTIVE_Bad.debt,2.99350881576538,1115,1,36
ORGANIZATION_TYPE.Kindergarten,2.99203133583069,1647,1,36
PRODUCT_COMBINATION_Cash_Street._middle,2.7952766418457,423,1,36
CREDIT_currency.2,2.67842602729797,1034,1,36
FLAG_DOCUMENT_16,2.66152453422546,5488,1,36
REG_REGION_NOT_WORK_REGION,2.60116648674011,669,1,36
NAME_TYPE_SUITE.Group.of.people,2.47212934494019,22520,1,36
SK_DPD_MAX_CC,2.39360189437866,2441,1,36
PRODUCT_COMBINATION_Cash_Street._low,2.34666657447815,75,1,36
HOUR_APPR_PROCESS_START_5,2.30025792121887,1464,1,36
ORGANIZATION_TYPE.Medicine,2.27625679969788,3936,1,36
ORGANIZATION_TYPE.Self.employed,2.18096923828125,596,1,36
NAME_CONTRACT_STATUS_POSCASH_Approved,2.15835452079773,821,1,36
SELLERPLACE_AREA_23,1.92392146587372,2141,1,36
FLAG_EMP_PHONE,1.7394871711731,78,1,36
NAME_GOODS_CATEGORY_7,1.60537493228912,519,1,36
WEEKDAY_APPR_PROCESS_START.THURSDAY,1.59755349159241,407,1,36
SELLERPLACE_AREA_27,1.49473547935486,1095,1,36
NA_NONLIVINGAREA,1.39130437374115,46,1,36
OCCUPATION_TYPE.Drivers,1.31561064720154,389,1,36
REGION_RATING_CLIENT_W_CITY.3,1.23975837230682,207,1,36
FLAG_OWN_CAR,0.116666667163372,48,1,36
NAME_PAYMENT_TYPE_Cash_through_the_bank,835.74291062355,37700059,168,37
Add_RATIO_MEAN_PAYMENT_PREV,680.238834381104,25361722,154,37
Add_DIFF_DAYS_LAST_DUE_PREV_MEAN,624.111327528954,1660483,131,37
DAYS_CREDIT_UPDATE_MEAN,622.06710075587,737279,115,37
YEARS_BUILD_AVG,616.827623605728,434114,62,37
CNT_PAYMENT_MEAN,607.059183597565,3926498,112,37
APARTMENTS_MODE,599.231424689293,6036553,109,37
AMT_ANNUITY,576.752923220396,11708821,134,37
NONLIVINGAREA_MODE,574.35267663002,28214244,127,37
Nr_INSTALLMENTS_MEAN,527.458500385284,4287655,116,37
NAME_YIELD_GROUP_miss,501.019642591476,16055788,106,37
NUM_INSTALMENT_VERSION_5,487.574266433716,14505477,110,37
DAYS_ID_PUBLISH,456.611263170838,1358854,97,37
DAYS_CREDIT_ENDDATE_MAX,455.882643818855,137410,81,37
Add_DIFF_CREDIT_RECEIVED_ASKED_PREV_MAX,448.645770311356,235669,67,37
NAME_CONTRACT_TYPE_Cash_loans,426.796805620194,529793,59,37
Add_INCOME_per_FAM,421.553565502167,686005,81,37
NAME_SELLER_INDUSTRY_Jewelry,403.421379804611,19009366,93,37
DAYS_LAST_DUE_MIN,397.406710386276,18022275,94,37
EXT_SOURCE_3,394.39946988225,4904255,81,37
DAYS_ENDDATE_FACT_MAX,390.216015636921,646184,84,37
DAYS_BIRTH,389.877597294748,1657230,117,37
Add_DIFF_DAYS_LAST_DUE_PREV_MIN,386.91809284687,9325433,84,37
